,messages,user,message_Date,hour,minute,second,day,month,year
13673,Bsdk Yanni hodyak reason hudukthiyo ella partner hudukthiyo ondu goth agala,Vinayak 👩,2022-10-01 23:35:06,23,35,6,Saturday,October,2022
13674,Ninu baa le bekara,Abhishek 🐂,2022-10-01 23:35:56,23,35,56,Saturday,October,2022
13675,Y not,Vinayak 👩,2022-10-01 23:36:22,23,36,22,Saturday,October,2022
13676,avan avan Done,Sharat 🔞,2022-10-01 23:37:15,23,37,15,Saturday,October,2022
13677,ginger cinnamon cardamom neer neg haki savlp thumbs-up haki 30ml old monk 🤤,Abhishek 🐂,2022-10-01 23:38:05,23,38,5,Saturday,October,2022
13678,Side upinkai,Abhishek 🐂,2022-10-01 23:38:12,23,38,12,Saturday,October,2022
13679,Nimbikai,Abhishek 🐂,2022-10-01 23:38:21,23,38,21,Saturday,October,2022
13680,Elle ondh sip old monk,Abhishek 🐂,2022-10-01 23:38:34,23,38,34,Saturday,October,2022
13681,Athag upinkai,Abhishek 🐂,2022-10-01 23:38:45,23,38,45,Saturday,October,2022
13682,🤩🤩swarga‎,Abhishek 🐂,2022-10-01 23:38:51,23,38,51,Saturday,October,2022
13683,‎sticker omitted,Sharat 🔞,2022-10-01 23:40:30,23,40,30,Saturday,October,2022
13684,‎This message was deleted.,Vinayak 👩,2022-10-03 22:08:56,22,8,56,Monday,October,2022
13685,‎This message was deleted.,Abhishek 🐂,2022-10-03 23:55:07,23,55,7,Monday,October,2022
13686,,Abhishek 🐂,2022-10-03 23:55:29,23,55,29,Monday,October,2022
13687,,Sharat 🔞,2022-10-04 09:38:21,9,38,21,Tuesday,October,2022
13688,High score🫴🏻,Roshan 🍗,2022-10-04 09:50:30,9,50,30,Tuesday,October,2022
13689,Nind nina addi alla le,Abhishek 🐂,2022-10-04 09:52:13,9,52,13,Tuesday,October,2022
13690,create madidra hang bant‎,Sharat 🔞,2022-10-04 10:07:08,10,7,8,Tuesday,October,2022
13691,‎sticker omitted,Sharat 🔞,2022-10-04 10:07:22,10,7,22,Tuesday,October,2022
13692,Le kantara hogri le,Sharat 🔞,2022-10-04 10:07:34,10,7,34,Tuesday,October,2022
13693,positive reviews,Sharat 🔞,2022-10-04 10:07:40,10,7,40,Tuesday,October,2022
13694,,Vinayak 👩,2022-10-04 10:10:27,10,10,27,Tuesday,October,2022
13695,Bsdk nan adda😂😂‎,Abhishek 🐂,2022-10-04 10:31:29,10,31,29,Tuesday,October,2022
13696,‎GIF omitted,Abhishek 🐂,2022-10-04 17:42:51,17,42,51,Tuesday,October,2022
13697,yenle holas....Habbad dina,Sharat 🔞,2022-10-04 17:52:41,17,52,41,Tuesday,October,2022
13698,Delete madi?? Yen ad,Roshan 🍗,2022-10-04 17:55:18,17,55,18,Tuesday,October,2022
13699,hu,Sharat 🔞,2022-10-04 17:56:27,17,56,27,Tuesday,October,2022
13700,En ?,Rohit 💃,2022-10-04 17:58:59,17,58,59,Tuesday,October,2022
13701,Holas,Rohit 💃,2022-10-04 17:59:01,17,59,1,Tuesday,October,2022
13702,Happy dussera sticker kalasri le‎,Roshan 🍗,2022-10-05 10:03:45,10,3,45,Wednesday,October,2022
13703,‎sticker omitted‎,Abhishek 🐂,2022-10-05 10:04:38,10,4,38,Wednesday,October,2022
13704,‎sticker omitted‎,Roshan 🍗,2022-10-05 10:06:10,10,6,10,Wednesday,October,2022
13705,‎sticker omitted,Abhishek 🐂,2022-10-05 10:43:27,10,43,27,Wednesday,October,2022
13706,,Abhishek 🐂,2022-10-06 10:06:58,10,6,58,Thursday,October,2022
13707,Kaise laga,Rohit 💃,2022-10-07 00:16:15,0,16,15,Friday,October,2022
13708,Kantara movie Bhai log,Rohit 💃,2022-10-07 00:16:22,0,16,22,Friday,October,2022
13709,🔥🔥‎,Roshan 🍗,2022-10-07 00:16:38,0,16,38,Friday,October,2022
13710,‎sticker omitted,Rohit 💃,2022-10-07 00:16:58,0,16,58,Friday,October,2022
13711,Last 20mins,Rohit 💃,2022-10-07 00:17:13,0,17,13,Friday,October,2022
13712,Woaahhh,Rohit 💃,2022-10-07 00:17:24,0,17,24,Friday,October,2022
13713,@919148485217 One Piece Red bandeiti yen nod,Roshan 🍗,2022-10-07 22:13:03,22,13,3,Friday,October,2022
13714,Sunday book madli?,Abhishek 🐂,2022-10-07 22:18:23,22,18,23,Friday,October,2022
13715,,Sharat 🔞,2022-10-08 10:35:39,10,35,39,Saturday,October,2022
13716,💔💔,Abhishek 🐂,2022-10-08 10:36:50,10,36,50,Saturday,October,2022
13717,,Roshan 🍗,2022-10-08 16:34:48,16,34,48,Saturday,October,2022
13718,Nale kantara movie ge hongon antha bellati karyakathana yar barthiri le,Vinayak 👩,2022-10-11 22:26:03,22,26,3,Tuesday,October,2022
13719,Nan bartheni,Abhishek 🐂,2022-10-11 22:26:20,22,26,20,Tuesday,October,2022
13720,Time?,Abhishek 🐂,2022-10-11 22:26:24,22,26,24,Tuesday,October,2022
13721,Night',Vinayak 👩,2022-10-11 22:26:36,22,26,36,Tuesday,October,2022
13722,Ok,Abhishek 🐂,2022-10-11 22:26:42,22,26,42,Tuesday,October,2022
13723,Elli ?,Rohit 💃,2022-10-12 09:07:46,9,7,46,Wednesday,October,2022
13724,Theatre neg‎,Abhishek 🐂,2022-10-12 10:06:21,10,6,21,Wednesday,October,2022
13725,‎sticker omitted,Abhishek 🐂,2022-10-12 10:06:38,10,6,38,Wednesday,October,2022
13726,@919148012797 phn muklyag ettkondi bsdk,Abhishek 🐂,2022-10-12 10:07:14,10,7,14,Wednesday,October,2022
13727,Eg yadan le lowde,Vinayak 👩,2022-10-12 10:07:34,10,7,34,Wednesday,October,2022
13728,Laptop thagi kelsa authi,Abhishek 🐂,2022-10-12 10:07:51,10,7,51,Wednesday,October,2022
13729,Eg yadan le pa amele,Vinayak 👩,2022-10-12 10:08:31,10,8,31,Wednesday,October,2022
13730,Call madthani,Vinayak 👩,2022-10-12 10:08:38,10,8,38,Wednesday,October,2022
13731,Urgent aythi le,Abhishek 🐂,2022-10-12 10:08:40,10,8,40,Wednesday,October,2022
13732,Yen ?,Vinayak 👩,2022-10-12 10:08:53,10,8,53,Wednesday,October,2022
13733,Passport login aggbek,Abhishek 🐂,2022-10-12 10:09:02,10,9,2,Wednesday,October,2022
13734,5 min thadi le maka thokond barthani,Vinayak 👩,2022-10-12 10:09:55,10,9,55,Wednesday,October,2022
13735,Ha,Abhishek 🐂,2022-10-12 10:10:03,10,10,3,Wednesday,October,2022
13736,,Abhishek 🐂,2022-10-12 21:54:55,21,54,55,Wednesday,October,2022
13737,Nodrii le,Abhishek 🐂,2022-10-12 21:55:00,21,55,0,Wednesday,October,2022
13738,Illa,Rohit 💃,2022-10-12 21:58:29,21,58,29,Wednesday,October,2022
13739,Heng ait,Rohit 💃,2022-10-12 21:58:33,21,58,33,Wednesday,October,2022
13740,Eppa nakku nakku hoki le nod,Abhishek 🐂,2022-10-12 21:58:59,21,58,59,Wednesday,October,2022
13741,😂,Rohit 💃,2022-10-12 22:27:58,22,27,58,Wednesday,October,2022
13742,,Abhishek 🐂,2022-10-13 09:45:46,9,45,46,Thursday,October,2022
13743,🎉🎉,Abhishek 🐂,2022-10-13 12:10:28,12,10,28,Thursday,October,2022
13744,😍,Vinayak 👩,2022-10-13 20:17:21,20,17,21,Thursday,October,2022
13745,Watsapp University,Abhishek 🐂,2022-10-14 18:18:24,18,18,24,Friday,October,2022
13746,Don't spread it,Abhishek 🐂,2022-10-14 18:19:49,18,19,49,Friday,October,2022
13747,Ssly?,Rohit 💃,2022-10-14 18:47:25,18,47,25,Friday,October,2022
13748,Nija yen le edh?,Vinayak 👩,2022-10-14 18:47:48,18,47,48,Friday,October,2022
13749,😂🤣,Abhishek 🐂,2022-10-14 18:49:51,18,49,51,Friday,October,2022
13750,don't know bro.ಏಚ್ಚರಿಕೆ ಇರ್ಲಿ ಅಂತ kalsde,Sharat 🔞,2022-10-14 18:51:10,18,51,10,Friday,October,2022
13751,Bsdk,Rohit 💃,2022-10-14 18:51:32,18,51,32,Friday,October,2022
13752,@919148012797 lee,Sharat 🔞,2022-10-14 22:44:38,22,44,38,Friday,October,2022
13753,Hel le‎,Vinayak 👩,2022-10-14 22:49:33,22,49,33,Friday,October,2022
13754,‎sticker omitted‎,Abhishek 🐂,2022-10-14 22:50:09,22,50,9,Friday,October,2022
13755,‎sticker omitted,Vinayak 👩,2022-10-14 22:50:47,22,50,47,Friday,October,2022
13756,i just wanted to know that you are alive...🥹,Sharat 🔞,2022-10-14 22:50:55,22,50,55,Friday,October,2022
13757,yen reels share ell.. msgs ella,Sharat 🔞,2022-10-14 22:51:03,22,51,3,Friday,October,2022
13758,soo yellar active ertara,Sharat 🔞,2022-10-14 22:51:09,22,51,9,Friday,October,2022
13759,Doddh c le pa avva‎,Abhishek 🐂,2022-10-14 22:51:21,22,51,21,Friday,October,2022
13760,‎sticker omitted,Vinayak 👩,2022-10-14 22:51:23,22,51,23,Friday,October,2022
13761,Hatrr anth nan reel kalsad bitteni avng,Abhishek 🐂,2022-10-14 22:51:42,22,51,42,Friday,October,2022
13762,Matha heng adhi le sharya heng aithi Gadag,Vinayak 👩,2022-10-14 22:52:45,22,52,45,Friday,October,2022
13763,Miss akati ella haveri,Vinayak 👩,2022-10-14 22:53:00,22,53,0,Friday,October,2022
13764,Hey ..... kelsa eddaga yen ansalla le.. i mean sayankala tana,Sharat 🔞,2022-10-14 22:53:21,22,53,21,Friday,October,2022
13765,amele 🥲🥲,Sharat 🔞,2022-10-14 22:53:26,22,53,26,Friday,October,2022
13766,Hu kelsa madabakara time hogidh goth agala amele aithi nod nija ket bejar pa,Vinayak 👩,2022-10-14 22:54:44,22,54,44,Friday,October,2022
13767,"katti, chai, prends, nagod, nandu nindu kasta sukha, nkaa horg baralla anta baiyad, roshan munda 30LPA togotana anno discussion,rohit hesar band kudle... houd eva nam dost anta avaga nenp agod ....trip cancel mado neenu....Barteni andu kai kodo abbya, roshya....yella miss madteni💔‎",Sharat 🔞,2022-10-14 22:55:05,22,55,5,Friday,October,2022
13768,‎sticker omitted,Abhishek 🐂,2022-10-14 22:55:57,22,55,57,Friday,October,2022
13769,Trip hogan rii le?‎,Abhishek 🐂,2022-10-14 22:56:26,22,56,26,Friday,October,2022
13770,‎sticker omitted,Abhishek 🐂,2022-10-14 22:56:28,22,56,28,Friday,October,2022
13771,elle yaru elle... ega yaru friends uu agalla e age daga adru adu... Bond beleyalla...!yenu share madaka agalla,Sharat 🔞,2022-10-14 22:56:42,22,56,42,Friday,October,2022
13772,sooo,Sharat 🔞,2022-10-14 22:56:43,22,56,43,Friday,October,2022
13773,hinga naddeti,Sharat 🔞,2022-10-14 22:56:46,22,56,46,Friday,October,2022
13774,banglore hogbek jaldi,Sharat 🔞,2022-10-14 22:56:51,22,56,51,Friday,October,2022
13775,I can feel you bro🥺‎,Vinayak 👩,2022-10-14 22:57:00,22,57,0,Friday,October,2022
13776,‎sticker omitted‎,Abhishek 🐂,2022-10-14 22:57:09,22,57,9,Friday,October,2022
13777,‎GIF omitted,Abhishek 🐂,2022-10-14 22:57:22,22,57,22,Friday,October,2022
13778,Hu le nandhu bengalore adra sak le pa‎,Vinayak 👩,2022-10-14 22:57:49,22,57,49,Friday,October,2022
13779,‎sticker omitted,Abhishek 🐂,2022-10-14 22:57:56,22,57,56,Friday,October,2022
13780,Chal Hava Anne de‎,Vinayak 👩,2022-10-14 22:58:11,22,58,11,Friday,October,2022
13781,‎GIF omitted,Abhishek 🐂,2022-10-14 22:58:25,22,58,25,Friday,October,2022
13782,Ye le,Abhishek 🐂,2022-10-14 22:58:29,22,58,29,Friday,October,2022
13783,Ava en miss madkontana bidtana nin mukli antu mass madkontirtana 😂🤣‎,Rohit 💃,2022-10-14 22:58:38,22,58,38,Friday,October,2022
13784,‎sticker omitted,Abhishek 🐂,2022-10-14 22:58:59,22,58,59,Friday,October,2022
13785,Me too missing,Abhishek 🐂,2022-10-14 22:59:07,22,59,7,Friday,October,2022
13786,yakle.. alle adana alla ava‎,Sharat 🔞,2022-10-14 22:59:24,22,59,24,Friday,October,2022
13787,‎GIF omitted,Abhishek 🐂,2022-10-14 22:59:24,22,59,24,Friday,October,2022
13788,karkond hog,Sharat 🔞,2022-10-14 22:59:29,22,59,29,Friday,October,2022
13789,😂🤣,Rohit 💃,2022-10-14 22:59:36,22,59,36,Friday,October,2022
13790,😂🤣‎,Rohit 💃,2022-10-14 22:59:51,22,59,51,Friday,October,2022
13791,‎sticker omitted,Abhishek 🐂,2022-10-14 22:59:55,22,59,55,Friday,October,2022
13792,sry broi😂 @919148012797,Sharat 🔞,2022-10-14 23:00:19,23,0,19,Friday,October,2022
13793,@919148012797 ellaru Hadar addr le ning🤣😂🤣🤣,Abhishek 🐂,2022-10-14 23:00:36,23,0,36,Friday,October,2022
13794,Hey it's sis,Rohit 💃,2022-10-14 23:00:36,23,0,36,Friday,October,2022
13795,Not bro,Rohit 💃,2022-10-14 23:00:41,23,0,41,Friday,October,2022
13796,🤣🤣hoga avana avan,Sharat 🔞,2022-10-14 23:00:55,23,0,55,Friday,October,2022
13797,Correct madko pa,Rohit 💃,2022-10-14 23:01:13,23,1,13,Friday,October,2022
13798,Over addmeg obbr thoo😂🤣😂🛌,Abhishek 🐂,2022-10-14 23:01:16,23,1,16,Friday,October,2022
13799,Obbr*,Abhishek 🐂,2022-10-14 23:01:23,23,1,23,Friday,October,2022
13800,Vinya nk kade hadskolaka hinga hogtirtana,Rohit 💃,2022-10-14 23:02:06,23,2,6,Friday,October,2022
13801,@919964311910‎,Sharat 🔞,2022-10-14 23:02:09,23,2,9,Friday,October,2022
13802,‎sticker omitted,Rohit 💃,2022-10-14 23:02:14,23,2,14,Friday,October,2022
13803,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣‎,Sharat 🔞,2022-10-14 23:02:23,23,2,23,Friday,October,2022
13804,‎sticker omitted,Abhishek 🐂,2022-10-14 23:02:37,23,2,37,Friday,October,2022
13805,Avng haat meg nan,Abhishek 🐂,2022-10-14 23:02:49,23,2,49,Friday,October,2022
13806,😂🤣😂😂,Abhishek 🐂,2022-10-14 23:02:56,23,2,56,Friday,October,2022
13807,Nk nin vinyag haadad pakkadmani AJJI nodi‎,Rohit 💃,2022-10-14 23:03:30,23,3,30,Friday,October,2022
13808,‎sticker omitted‎,Rohit 💃,2022-10-14 23:03:35,23,3,35,Friday,October,2022
13809,‎sticker omitted,Abhishek 🐂,2022-10-14 23:03:46,23,3,46,Friday,October,2022
13810,Nin nan vinya hadadg nodi‎,Abhishek 🐂,2022-10-14 23:04:10,23,4,10,Friday,October,2022
13811,‎sticker omitted,Rohit 💃,2022-10-14 23:05:06,23,5,6,Friday,October,2022
13812,@919148012797 say something bro... online daga ಅತ್ಯಾಚಾರ madatara le nindu🤣‎,Sharat 🔞,2022-10-14 23:05:26,23,5,26,Friday,October,2022
13813,‎sticker omitted,Abhishek 🐂,2022-10-14 23:05:53,23,5,53,Friday,October,2022
13814,He be like,Abhishek 🐂,2022-10-14 23:05:58,23,5,58,Friday,October,2022
13815,🤣😂🤣‎,Rohit 💃,2022-10-14 23:06:06,23,6,6,Friday,October,2022
13816,‎GIF omitted,Abhishek 🐂,2022-10-14 23:08:07,23,8,7,Friday,October,2022
13817,ava bsdk... bari msg nodkont nakkont kuntana lee,Sharat 🔞,2022-10-14 23:09:21,23,9,21,Friday,October,2022
13818,yenu matadvalla,Sharat 🔞,2022-10-14 23:09:25,23,9,25,Friday,October,2022
13819,Ella hole thurkidrr heng mathadthana,Abhishek 🐂,2022-10-14 23:09:53,23,9,53,Friday,October,2022
13820,🤣yappa‎,Sharat 🔞,2022-10-14 23:10:35,23,10,35,Friday,October,2022
13821,‎image omitted,Sharat 🔞,2022-10-14 23:33:42,23,33,42,Friday,October,2022
13822,onda sari open agatta.... crrct odri🤣🤣🤣👍,Sharat 🔞,2022-10-14 23:33:52,23,33,52,Friday,October,2022
13823,‎This message was deleted.,Abhishek 🐂,2022-10-14 23:34:36,23,34,36,Friday,October,2022
13824,harami saale,Sharat 🔞,2022-10-14 23:35:18,23,35,18,Friday,October,2022
13825,😂😂,Abhishek 🐂,2022-10-14 23:35:26,23,35,26,Friday,October,2022
13826,odi?,Sharat 🔞,2022-10-14 23:35:59,23,35,59,Friday,October,2022
13827,Nan kade asta erli😆,Abhishek 🐂,2022-10-14 23:36:01,23,36,1,Friday,October,2022
13828,🤣,Sharat 🔞,2022-10-14 23:36:02,23,36,2,Friday,October,2022
13829,Enn le adda,Abhishek 🐂,2022-10-14 23:36:07,23,36,7,Friday,October,2022
13830,Egg odtheni,Abhishek 🐂,2022-10-14 23:36:22,23,36,22,Friday,October,2022
13831,Yar le ava,Rohit 💃,2022-10-15 00:01:25,0,1,25,Saturday,October,2022
13832,Yar cllg daga,Rohit 💃,2022-10-15 00:01:33,0,1,33,Saturday,October,2022
13833,Adu,Rohit 💃,2022-10-15 00:01:34,0,1,34,Saturday,October,2022
13834,Avn Frnd avr class valag hudgeer hudgurdu inches bagge matadtidr ant,Rohit 💃,2022-10-15 00:02:12,0,2,12,Saturday,October,2022
13835,🤔wch inches long or big ones,Abhishek 🐂,2022-10-15 00:02:56,0,2,56,Saturday,October,2022
13836,Dunno vat inches,Rohit 💃,2022-10-15 00:03:13,0,3,13,Saturday,October,2022
13837,Le c avva hudgi Jothi chat madidh adda,Abhishek 🐂,2022-10-15 00:03:38,0,3,38,Saturday,October,2022
13838,Avr hudgurr inches bagge matgadyar anth,Abhishek 🐂,2022-10-15 00:03:54,0,3,54,Saturday,October,2022
13839,Oh means her boy Frnds inch huh,Rohit 💃,2022-10-15 00:04:21,0,4,21,Saturday,October,2022
13840,‎This message was deleted.,Abhishek 🐂,2022-10-15 00:04:25,0,4,25,Saturday,October,2022
13841,🥲,Rohit 💃,2022-10-15 00:04:25,0,4,25,Saturday,October,2022
13842,‎This message was deleted.,Abhishek 🐂,2022-10-15 00:04:50,0,4,50,Saturday,October,2022
13843,‎This message was deleted.,Abhishek 🐂,2022-10-15 00:04:58,0,4,58,Saturday,October,2022
13844,Let's not go into inches cm matter,Abhishek 🐂,2022-10-15 00:06:36,0,6,36,Saturday,October,2022
13845,@918310392470 @919964311910 @917259104204 @919148012797  en en madathiri le ellaru,Abhishek 🐂,2022-10-15 00:07:28,0,7,28,Saturday,October,2022
13846,Engaged with u r inches?,Abhishek 🐂,2022-10-15 00:07:49,0,7,49,Saturday,October,2022
13847,Andr‎,Rohit 💃,2022-10-15 00:09:19,0,9,19,Saturday,October,2022
13848,‎GIF omitted,Abhishek 🐂,2022-10-15 00:09:46,0,9,46,Saturday,October,2022
13849,Oops the fore yesterday,Rohit 💃,2022-10-15 00:10:36,0,10,36,Saturday,October,2022
13850,Or else send me some gud videos or else send gud linn,Rohit 💃,2022-10-15 00:11:01,0,11,1,Saturday,October,2022
13851,Bro,Rohit 💃,2022-10-15 00:11:03,0,11,3,Saturday,October,2022
13852,I m fucking tired of search,Rohit 💃,2022-10-15 00:11:15,0,11,15,Saturday,October,2022
13853,bro.. Hudgi aki nan frnd‎,Sharat 🔞,2022-10-15 00:11:16,0,11,16,Saturday,October,2022
13854,‎sticker omitted‎,Rohit 💃,2022-10-15 00:11:26,0,11,26,Saturday,October,2022
13855,‎sticker omitted,Abhishek 🐂,2022-10-15 00:11:47,0,11,47,Saturday,October,2022
13856,...,Rohit 💃,2022-10-15 00:11:58,0,11,58,Saturday,October,2022
13857,Send,Rohit 💃,2022-10-15 00:12:02,0,12,2,Saturday,October,2022
13858,Sry bruh not doing today‎,Abhishek 🐂,2022-10-15 00:12:14,0,12,14,Saturday,October,2022
13859,‎sticker omitted,Abhishek 🐂,2022-10-15 00:12:25,0,12,25,Saturday,October,2022
13860,😂,Sharat 🔞,2022-10-15 00:12:31,0,12,31,Saturday,October,2022
13861,I want bro,Rohit 💃,2022-10-15 00:12:31,0,12,31,Saturday,October,2022
13862,Send‎,Rohit 💃,2022-10-15 00:12:34,0,12,34,Saturday,October,2022
13863,‎sticker omitted,Abhishek 🐂,2022-10-15 00:12:39,0,12,39,Saturday,October,2022
13864,Nodidrr nanu madtheni le‎,Abhishek 🐂,2022-10-15 00:12:45,0,12,45,Saturday,October,2022
13865,‎sticker omitted,Abhishek 🐂,2022-10-15 00:12:51,0,12,51,Saturday,October,2022
13866,Just send pa 🫠,Rohit 💃,2022-10-15 00:13:00,0,13,0,Saturday,October,2022
13867,Link,Rohit 💃,2022-10-15 00:13:04,0,13,4,Saturday,October,2022
13868,Alyx star yavd arra nod le,Abhishek 🐂,2022-10-15 00:13:53,0,13,53,Saturday,October,2022
13869,🙄,Vinayak 👩,2022-10-15 00:14:06,0,14,6,Saturday,October,2022
13870,Evva errbek math ya hudgi nodathi anth avndh reaction,Abhishek 🐂,2022-10-15 00:14:36,0,14,36,Saturday,October,2022
13871,@917259104204 don't cheat on vinya‎,Abhishek 🐂,2022-10-15 00:14:53,0,14,53,Saturday,October,2022
13872,‎sticker omitted,Vinayak 👩,2022-10-15 00:16:20,0,16,20,Saturday,October,2022
13873,,Abhishek 🐂,2022-10-15 00:16:41,0,16,41,Saturday,October,2022
13874,🥲not gonna look at it 🥹🥹,Abhishek 🐂,2022-10-15 00:17:21,0,17,21,Saturday,October,2022
13875,I swear,Abhishek 🐂,2022-10-15 00:17:27,0,17,27,Saturday,October,2022
13876,Just take a look at it,Rohit 💃,2022-10-15 00:20:54,0,20,54,Saturday,October,2022
13877,It's nice,Rohit 💃,2022-10-15 00:20:56,0,20,56,Saturday,October,2022
13878,How bootyful,Rohit 💃,2022-10-15 00:21:38,0,21,38,Saturday,October,2022
13879,🥹i know dude don't make fapp today,Abhishek 🐂,2022-10-15 00:21:44,0,21,44,Saturday,October,2022
13880,N boobyful,Rohit 💃,2022-10-15 00:21:49,0,21,49,Saturday,October,2022
13881,😂😂bhag bsdk‎,Abhishek 🐂,2022-10-15 00:22:01,0,22,1,Saturday,October,2022
13882,‎sticker omitted,Rohit 💃,2022-10-15 00:22:08,0,22,8,Saturday,October,2022
13883,Remember next month is Nov,Vinayak 👩,2022-10-15 00:22:09,0,22,9,Saturday,October,2022
13884,Ha ha pata hai tera baaps ko mat sikha chal‎,Rohit 💃,2022-10-15 00:22:56,0,22,56,Saturday,October,2022
13885,‎sticker omitted,Abhishek 🐂,2022-10-15 00:23:09,0,23,9,Saturday,October,2022
13886,I got u bruhh‎,Abhishek 🐂,2022-10-15 00:23:15,0,23,15,Saturday,October,2022
13887,‎sticker omitted‎,Vinayak 👩,2022-10-15 00:23:33,0,23,33,Saturday,October,2022
13888,‎sticker omitted,Abhishek 🐂,2022-10-15 00:23:55,0,23,55,Saturday,October,2022
13889,Kudki bejati karwata hai,Abhishek 🐂,2022-10-15 00:24:04,0,24,4,Saturday,October,2022
13890,😂🤣,Rohit 💃,2022-10-15 00:24:05,0,24,5,Saturday,October,2022
13891,,Sharat 🔞,2022-10-17 11:32:19,11,32,19,Monday,October,2022
13892,,Sharat 🔞,2022-10-17 22:02:29,22,2,29,Monday,October,2022
13893,lee,Sharat 🔞,2022-10-18 17:53:42,17,53,42,Tuesday,October,2022
13894,matta test ettara le... Assessment!... matta termination le😶😖,Sharat 🔞,2022-10-18 17:53:43,17,53,43,Tuesday,October,2022
13895,68% madilla andra,Sharat 🔞,2022-10-18 17:53:59,17,53,59,Tuesday,October,2022
13896,adu nodidra 45% datalla‎,Sharat 🔞,2022-10-18 17:54:06,17,54,6,Tuesday,October,2022
13897,‎sticker omitted,Vinayak 👩,2022-10-18 17:54:15,17,54,15,Tuesday,October,2022
13898,refer madri pa nim company ge .. terminate adre,Sharat 🔞,2022-10-18 17:54:26,17,54,26,Tuesday,October,2022
13899,Avn avna nadri le yadara business start madon yalla seri‎,Vinayak 👩,2022-10-18 17:54:37,17,54,37,Tuesday,October,2022
